"towntype","saledate","revenue","tot_items","avg_price_peritem","perc_usable","perc_extract","perc_edible","perc_other"
"Ellensburg",2016-09-25,19900.2364,936,21.2609363247863,0.745726495726496,0.143162393162393,0.061965811965812,0.0491452991452991
"Airway Heights",2016-09-25,15555.4184,757,20.5487693527081,0.749009247027741,0.149273447820343,0.0660501981505945,0.035667107001321
"Urban",2016-09-26,1247479.7629,56240,22.1813613602418,0.720803698435277,0.14153627311522,0.0877667140825036,0.0498933143669986
"NCNU",2016-09-26,1328580.1187,55789,23.8143741364785,0.723995769775404,0.153506963738371,0.0752657333883023,0.0472315330979225
"Pullman",2016-09-26,25626.3021,1196,21.4266739966555,0.762541806020067,0.153846153846154,0.0518394648829431,0.0317725752508361
"Ellensburg",2016-09-26,19073.1948,846,22.5451475177305,0.749408983451537,0.144208037825059,0.0602836879432624,0.0460992907801418
"Airway Heights",2016-09-26,13434.0145,625,21.4944232,0.7136,0.1584,0.1024,0.0256
"Urban",2016-09-27,1308531.3195,57341,22.8201691547061,0.730768560018137,0.136516628590363,0.0845468338536126,0.0481679775378874
"NCNU",2016-09-27,1396049.3444,59731,23.372274771894,0.724950193366928,0.149085064706769,0.078401500058596,0.0475632418677069
"Pullman",2016-09-27,26242.3226,1498,17.5182393858478,0.803070761014686,0.116154873164219,0.0554072096128171,0.0253671562082777
"Ellensburg",2016-09-27,20200.4308,922,21.9093609544469,0.738611713665944,0.132321041214751,0.079175704989154,0.0498915401301518
"Airway Heights",2016-09-27,15512.6744,750,20.6835658666667,0.682666666666667,0.186666666666667,0.0786666666666667,0.052
"Urban",2016-09-28,1349217.2781,59316,22.7462620220514,0.728993863375818,0.142002157933778,0.0813102704160766,0.0476937082743273
"NCNU",2016-09-28,1578888.2566,61246,25.7794510106782,0.723492146425889,0.151079254155373,0.0760539463801718,0.0493746530385658
"Pullman",2016-09-28,26946.667,1504,17.9166668882979,0.790558510638298,0.132313829787234,0.0511968085106383,0.0259308510638298
"Ellensburg",2016-09-28,17377.9431,825,21.0641734545455,0.733333333333333,0.16,0.0763636363636364,0.0303030303030303
"Airway Heights",2016-09-28,15140.7742,711,21.295041068917,0.686357243319269,0.164556962025316,0.090014064697609,0.0590717299578059
"Urban",2016-09-29,1402511.5659,61220,22.9093689300882,0.717379941195688,0.14640640313623,0.089562234563868,0.0466514211042143
"NCNU",2016-09-29,1493477.7164,62899,23.7440613745847,0.715814241879839,0.159334806594699,0.0742619119540851,0.0505890395713763
"Pullman",2016-09-29,28236.2617,1447,19.5136570145128,0.736696613683483,0.153420870767104,0.0677263303386317,0.0421561852107809
"Ellensburg",2016-09-29,20180.0726,920,21.9348615217391,0.731521739130435,0.13804347826087,0.0826086956521739,0.0478260869565217
"Airway Heights",2016-09-29,16307.6717,723,22.5555625172891,0.746887966804979,0.160442600276625,0.0636237897648686,0.029045643153527
"Urban",2016-09-30,1902959.4961,77499,24.5546329126827,0.70786719828643,0.151718086684989,0.0926076465502781,0.0478070684783029
"NCNU",2016-09-30,2186047.8569,85140,25.6759203300446,0.708163025604886,0.158585858585859,0.0822997416020672,0.0509513742071882
"Pullman",2016-09-30,40053.9365,1935,20.6997087855297,0.713695090439276,0.149354005167959,0.0971576227390181,0.0397932816537468
"Ellensburg",2016-09-30,26192.8793,1126,23.2618821492007,0.650088809946714,0.189165186500888,0.0994671403197158,0.0612788632326821
"Airway Heights",2016-09-30,26397.571,1086,24.3071556169429,0.719152854511971,0.174033149171271,0.0626151012891344,0.0441988950276243
"Urban",2016-10-01,2075195.0741,86520,23.9851487991216,0.695896902450301,0.152970411465557,0.101410078594545,0.0497226074895978
"NCNU",2016-10-01,2183359.1086,90245,24.1936850639925,0.701390658762258,0.15851293700482,0.0879494708848136,0.0521469333481079
"Pullman",2016-10-01,39821.8311,1834,21.7131031079607,0.71319520174482,0.141766630316249,0.112322791712105,0.0327153762268266
"Ellensburg",2016-10-01,27245.19,1226,22.2228303425775,0.664763458401305,0.156606851549755,0.115823817292007,0.0628058727569331
"Airway Heights",2016-10-01,28295.4046,1179,23.9994949957591,0.713316369804919,0.178117048346056,0.0644614079728583,0.0441051738761662
"Urban",2016-10-02,1506451.2328,66088,22.7946258443288,0.706845418230238,0.140933301053141,0.099064883186055,0.0531563975305653
"NCNU",2016-10-02,1505241.7694,66885,22.5049229184421,0.708559467743141,0.153427524856096,0.0834716304104059,0.0545413769903566
"Pullman",2016-10-02,39196.8645,1919,20.4256719645649,0.721730067743616,0.136008337675873,0.0974465867639396,0.0448150078165711
"Ellensburg",2016-10-02,20700.2479,950,21.7897346315789,0.696842105263158,0.147368421052632,0.0831578947368421,0.0726315789473684
"Airway Heights",2016-10-02,17442.703,831,20.9900156438026,0.709987966305656,0.155234657039711,0.0878459687123947,0.0469314079422383
"Urban",2016-10-03,1378171.1047,58494,23.5608969244709,0.709901870277293,0.146613327862687,0.0899408486340479,0.0535439532259719
"NCNU",2016-10-03,1481509.3005,61657,24.0282417324878,0.718134194008791,0.154532332095301,0.0756767277032616,0.0516567461926464
"Pullman",2016-10-03,28505.59,1235,23.0814493927126,0.716599190283401,0.161943319838057,0.0817813765182186,0.0396761133603239
"Ellensburg",2016-10-03,23266.6415,988,23.5492322874494,0.682186234817814,0.178137651821862,0.0718623481781376,0.0678137651821862
"Airway Heights",2016-10-03,18013.4587,689,26.1443522496372,0.6966618287373,0.182873730043541,0.0943396226415094,0.0261248185776488
"Urban",2016-10-04,1347807.7673,58931,22.8709468242521,0.724491354295702,0.140045137533726,0.0831820264376983,0.052281481732874
"NCNU",2016-10-04,1486316.1647,63774,23.3059893483238,0.721814532568131,0.153683319220999,0.0751717000658576,0.0493304481450121
"Pullman",2016-10-04,33504.3775,1843,18.1792607162235,0.772110689093869,0.133478024959305,0.064026044492675,0.0303852414541508
"Ellensburg",2016-10-04,18854.0359,866,21.7714040415704,0.71824480369515,0.150115473441109,0.0727482678983834,0.058891454965358
"Airway Heights",2016-10-04,18191.0655,808,22.5136949257426,0.722772277227723,0.173267326732673,0.0804455445544554,0.0235148514851485
"Urban",2016-10-05,1409048.9319,59975,23.4939380058358,0.715748228428512,0.153413922467695,0.0806335973322218,0.0502042517715715
"NCNU",2016-10-05,1526516.198,64098,23.8153483416019,0.716793035664139,0.159614964585478,0.0741832818496677,0.0494087179007145
"Pullman",2016-10-05,29702.696,1555,19.1014122186495,0.754983922829582,0.141479099678457,0.0688102893890675,0.0347266881028939
"Ellensburg",2016-10-05,21953.428,974,22.539453798768,0.675564681724846,0.180698151950719,0.0852156057494867,0.0585215605749487
"Airway Heights",2016-10-05,17032.9086,756,22.5303023809524,0.695767195767196,0.19047619047619,0.0753968253968254,0.0383597883597884
"Urban",2016-10-06,1437631.009,62838,22.8783699194755,0.715124606130049,0.147633597504695,0.086317196600783,0.0509245997644737
"NCNU",2016-10-06,1583699.998,66995,23.6390775132473,0.714292111351593,0.157802821106053,0.0775431002313605,0.0503619673109934
"Pullman",2016-10-06,33197.4564,1540,21.5567898701299,0.717532467532468,0.180519480519481,0.0688311688311688,0.0331168831168831
"Ellensburg",2016-10-06,20791.394,974,21.3464004106776,0.691991786447639,0.142710472279261,0.0790554414784394,0.0862422997946612
"Airway Heights",2016-10-06,18818.3474,817,23.0334729498164,0.681762545899633,0.189718482252142,0.0746634026927785,0.0538555691554468
"Urban",2016-10-07,1773367.7163,74805,23.706539887708,0.699873003141501,0.152436334469621,0.0957556313080676,0.0519350310808101
"NCNU",2016-10-07,1925947.6577,78878,24.4167912180836,0.709589492634195,0.159131823829205,0.081784528005274,0.0494941555313269
"Pullman",2016-10-07,39674.7342,1769,22.4277751271905,0.686263425664217,0.182023742227247,0.0847936687394008,0.0469191633691351
"Ellensburg",2016-10-07,26669.5571,1151,23.1707707211121,0.678540399652476,0.166811468288445,0.0799304952215465,0.0747176368375326
"Airway Heights",2016-10-07,25311.4487,1051,24.0832052331113,0.743101807802093,0.164605137963844,0.0599429115128449,0.0323501427212179
"Urban",2016-10-08,1891730.1404,81304,23.2673686460691,0.692819541473974,0.150226311128604,0.10532077142576,0.0516333759716619
"NCNU",2016-10-08,1995035.8809,84013,23.7467520609906,0.699344149119779,0.158392153595277,0.0913430064394796,0.0509206908454644
"Pullman",2016-10-08,39441.2588,1810,21.790750718232,0.703867403314917,0.147513812154696,0.0994475138121547,0.049171270718232
"Ellensburg",2016-10-08,27065.1583,1213,22.3125789777411,0.641384995877988,0.157460840890355,0.120362737015664,0.0807914262159934
"Airway Heights",2016-10-08,23336.2649,1082,21.5677124768946,0.672828096118299,0.238447319778189,0.0637707948243993,0.0249537892791128
"Urban",2016-10-09,1432224.4958,64042,22.3638314824646,0.705177852034602,0.142671996502295,0.101011835982636,0.0511383154804659
"NCNU",2016-10-09,1522771.0016,66058,23.0520300584335,0.707681128705077,0.149838021132944,0.086348360531654,0.0561324896303249
"Pullman",2016-10-09,29138.0916,1388,20.9928613832853,0.685878962536023,0.180835734870317,0.0857348703170029,0.0475504322766571
"Ellensburg",2016-10-09,19746.5772,918,21.5104326797386,0.686274509803922,0.143790849673203,0.0806100217864924,0.0893246187363834
"Airway Heights",2016-10-09,17135.0284,801,21.392045443196,0.662921348314607,0.222222222222222,0.0724094881398252,0.0424469413233458
"Urban",2016-10-10,1180763.7906,53614,22.023422811206,0.715298242996232,0.141325027045175,0.0931100085798486,0.0502667213787444
"NCNU",2016-10-10,1242482.8523,54808,22.6697352995913,0.715753174719019,0.152605459057072,0.0793314844548241,0.0523098817690848
"Pullman",2016-10-10,25313.2434,1353,18.7089751662971,0.75609756097561,0.150776053215078,0.0650406504065041,0.0280857354028086
"Ellensburg",2016-10-10,16783.1713,759,22.1122151515152,0.666666666666667,0.163372859025033,0.0895915678524374,0.080368906455863
"Airway Heights",2016-10-10,12594.4648,575,21.9034170434783,0.699130434782609,0.187826086956522,0.088695652173913,0.0243478260869565
"Urban",2016-10-11,1259380.0213,58903,21.380575204998,0.726822063392357,0.137582126547035,0.0872960630188615,0.0482997470417466
"NCNU",2016-10-11,1351417.6351,60874,22.2002437017446,0.71938758747577,0.15372737129152,0.0742188783388639,0.0526661628938463
"Pullman",2016-10-11,27805.6433,1539,18.067344574399,0.798570500324886,0.126705653021442,0.0474333983105913,0.0272904483430799
"Ellensburg",2016-10-11,17719.6074,926,19.1356451403888,0.697624190064795,0.157667386609071,0.0712742980561555,0.0734341252699784
"Airway Heights",2016-10-11,15717.5579,759,20.7082449275362,0.703557312252964,0.155467720685112,0.08300395256917,0.0579710144927536
"Urban",2016-10-12,1356723.5903,61914,21.9130340520722,0.720677068191362,0.147204186452176,0.0835352262816164,0.0485835190748458
"NCNU",2016-10-12,1461232.9306,64039,22.817859907244,0.720232983025968,0.151423351395244,0.0765158731398054,0.0518277924389825
"Pullman",2016-10-12,30181.7165,1590,18.9822116352201,0.758490566037736,0.146540880503145,0.0647798742138365,0.030188679245283
"Ellensburg",2016-10-12,19470.4948,914,21.3025107221007,0.74945295404814,0.12910284463895,0.0481400437636762,0.0733041575492341
"Airway Heights",2016-10-12,16861.3435,715,23.5822986013986,0.682517482517483,0.167832167832168,0.0811188811188811,0.0685314685314685
"Urban",2016-10-13,1425535.5667,66245,21.5191420741188,0.717744735451732,0.140735149822628,0.0913125518907087,0.0502075628349309
"NCNU",2016-10-13,1649466.2315,70803,23.296558500346,0.703981469711735,0.156886007655043,0.0862392836461732,0.0528932389870486
"Pullman",2016-10-13,32775.5238,1680,19.5092403571429,0.750595238095238,0.142261904761905,0.0732142857142857,0.0339285714285714
"Ellensburg",2016-10-13,20552.0961,953,21.5656832109129,0.673662119622246,0.16894018887723,0.0818467995802728,0.0755508919202518
"Airway Heights",2016-10-13,17515.8336,767,22.8368104302477,0.692307692307692,0.17470664928292,0.0821382007822686,0.0508474576271186
"Urban",2016-10-14,1833468.6162,81750,22.4277506568807,0.705896024464832,0.144844036697248,0.0963792048929664,0.0528807339449541
"NCNU",2016-10-14,1997533.2128,86029,23.2193006172337,0.705762010484837,0.160841111718142,0.0836229643492311,0.0497739134477909
"Pullman",2016-10-14,37030.9219,1777,20.8390106359032,0.698368036015757,0.166572875633089,0.0967923466516601,0.0382667416994935
"Ellensburg",2016-10-14,24098.3548,1100,21.9075952727273,0.693636363636364,0.160909090909091,0.0754545454545455,0.07
"Airway Heights",2016-10-14,21879.1055,990,22.1001065656566,0.704040404040404,0.158585858585859,0.0696969696969697,0.0676767676767677
"Urban",2016-10-15,1923417.1307,88783,21.6642502584954,0.681853507991395,0.147122759987835,0.113659146458218,0.0573645855625514
"NCNU",2016-10-15,1952266.1386,86738,22.5076222486108,0.69850584518896,0.157554935553045,0.0927736401577163,0.051165579100279
"Pullman",2016-10-15,38067.1214,1677,22.699535718545,0.669051878354204,0.180083482409064,0.107334525939177,0.0435301132975552
"Ellensburg",2016-10-15,25142.7743,1234,20.3750196920583,0.666936790923825,0.151539708265802,0.111831442463533,0.0696920583468395
"Airway Heights",2016-10-15,23521.1875,1073,21.9209575955266,0.676607642124884,0.199440820130475,0.059645852749301,0.0643056849953402
"Urban",2016-10-16,1269209.6754,61567,20.6150969740283,0.695063914109832,0.136615394610749,0.106583072100313,0.0617376191791057
"NCNU",2016-10-16,1308019.5423,61684,21.2051673416121,0.715760975293431,0.145288891770962,0.0789183580831334,0.0600317748524739
"Pullman",2016-10-16,26916.1982,1347,19.9823297698589,0.664439495174462,0.17743132887899,0.105419450631032,0.052709725315516
"Ellensburg",2016-10-16,16042.3164,811,19.7809080147965,0.716399506781751,0.143033292231813,0.0493218249075216,0.0912453760789149
"Airway Heights",2016-10-16,16209.6345,775,20.9156574193548,0.700645161290323,0.179354838709677,0.0554838709677419,0.0645161290322581
"Urban",2016-10-17,1202749.0574,57498,20.9181024974782,0.705989773557341,0.142231034122926,0.0951511356916762,0.0566280566280566
"NCNU",2016-10-17,1244511.0414,56886,21.8772816053159,0.711071265337693,0.157437682382308,0.0757304081847906,0.055760644095208
"Pullman",2016-10-17,21832.7858,1133,19.2698903795234,0.693733451015004,0.180935569285084,0.0697263901147396,0.0556045895851721
"Ellensburg",2016-10-17,17810.411,921,19.3381226927253,0.651465798045603,0.155266015200869,0.12486427795874,0.0684039087947883
"Airway Heights",2016-10-17,13638.5281,691,19.7373778581766,0.664254703328509,0.173661360347323,0.104196816208394,0.0578871201157742
"Urban",2016-10-18,1322699.0786,63770,20.7417136365062,0.717296534420574,0.137870472008782,0.0892269092049553,0.0556060843656892
"NCNU",2016-10-18,1352431.12,62155,21.7590076421849,0.713780065964122,0.153905558683935,0.0754726088005792,0.0568417665513635
"Pullman",2016-10-18,30466.5943,1944,15.672116409465,0.797325102880658,0.118827160493827,0.0406378600823045,0.0432098765432099
"Ellensburg",2016-10-18,17412.4808,899,19.3687216907675,0.685205784204672,0.17908787541713,0.0756395995550612,0.0600667408231368
"Airway Heights",2016-10-18,15180.2165,747,20.3215749665328,0.685408299866131,0.164658634538153,0.0856760374832664,0.0642570281124498
"Urban",2016-10-19,1335073.6584,63901,20.8928445313845,0.711225176444813,0.148213642978983,0.089153534373484,0.0514076462027198
"NCNU",2016-10-19,1377764.5709,63436,21.7189698420455,0.705955608802573,0.158001765558989,0.0788668894633962,0.0571757361750426
"Pullman",2016-10-19,29517.5679,1671,17.6646127468582,0.743865948533812,0.146618791143028,0.056852184320766,0.0526630760023938
"Ellensburg",2016-10-19,17585.7995,890,19.7593252808989,0.675280898876405,0.167415730337079,0.0797752808988764,0.0775280898876405
"Airway Heights",2016-10-19,15796.8809,737,21.4340310719132,0.686567164179104,0.184531886024423,0.0556309362279511,0.073270013568521
"Urban",2016-10-20,1359142.073768,64552,21.0549955658694,0.707011401660677,0.148980666749287,0.0907640351964308,0.0532438963936052
"NCNU",2016-10-20,1491038.15192,67670,22.0339611632924,0.70809812324516,0.160041377272056,0.0764740653169795,0.0553864341658046
"Pullman",2016-10-20,30005.0413,1708,17.5673543911007,0.672131147540984,0.172131147540984,0.0690866510538642,0.0866510538641686
"Ellensburg",2016-10-20,20083.2273,986,20.3683846855984,0.66632860040568,0.193711967545639,0.0730223123732252,0.0669371196754564
"Airway Heights",2016-10-20,17838.3042,834,21.3888539568345,0.678657074340528,0.188249400479616,0.0767386091127098,0.0563549160671463
"Urban",2016-10-21,1741451.2373,79025,22.036712904777,0.693388168301171,0.15033217336286,0.103967099019298,0.0523125593166719
"NCNU",2016-10-21,1864181.33922,83030,22.4519009902445,0.700325183668554,0.157497290136095,0.0862459352041431,0.055931590991208
"Pullman",2016-10-21,38263.9219,2033,18.8214077225775,0.669945892769306,0.159370388588293,0.0855878012788982,0.0850959173635022
"Ellensburg",2016-10-21,24467.1451,1113,21.9830593890386,0.644204851752022,0.216531895777179,0.0664869721473495,0.0727762803234501
"Airway Heights",2016-10-21,23066.2242,1047,22.0307776504298,0.713467048710602,0.1585482330468,0.0716332378223496,0.0563514804202483
"Urban",2016-10-22,1803985.658884,84273,21.4064487900514,0.687444377202663,0.151388938331375,0.111554115790348,0.0496125686756138
